,L,max_stay_counter,m,n,quench,struc_count,ITC
20861,18,24,0.01,1.8,2,829.36,214.666983
20862,18,24,0.01,1.9,0.1,752,212.8082039
20863,18,24,0.01,1.9,0.2,687.62,214.086895
20864,18,24,0.01,1.9,0.3,873.1,213.2012894
20865,18,24,0.01,1.9,0.4,752.58,213.9927967
20866,18,24,0.01,1.9,0.5,775.94,214.3218444
20867,18,24,0.01,1.9,0.65,754.4,215.5761071
20868,18,24,0.01,1.9,0.8,769.12,214.6072973
20869,18,24,0.01,1.9,1,765.86,214.2279543
20870,18,24,0.01,1.9,2,758.5,211.5206352
20871,18,24,0.01,2,0.1,767.08,215.4713303
20872,18,24,0.01,2,0.2,760.06,213.7895527
20873,18,24,0.01,2,0.3,754.44,213.8131884
20874,18,24,0.01,2,0.4,871.8,211.2600526
20875,18,24,0.01,2,0.5,841.3,213.8185494
20876,18,24,0.01,2,0.65,743.4,215.6780701
20877,18,24,0.01,2,0.8,786.9,212.8076663
20878,18,24,0.01,2,1,811.26,213.9444825
20879,18,24,0.01,2,2,801.22,214.1432639
20880,18,24,0.2,0.1,0.1,800.1,214.1640189
20881,18,24,0.2,0.1,0.2,762.6,214.9768114
20882,18,24,0.2,0.1,0.3,776.58,213.5544623
20883,18,24,0.2,0.1,0.4,814.66,213.1613186
20884,18,24,0.2,0.1,0.5,759.64,210.2837204
20885,18,24,0.2,0.1,0.65,837.16,205.4697808
20886,18,24,0.2,0.1,0.8,818.76,207.8223567
20887,18,24,0.2,0.1,1,693.24,207.8921731
20888,18,24,0.2,0.1,2,167.42,215.9358641
20889,18,24,0.2,0.2,0.1,760.48,212.4656431
20890,18,24,0.2,0.2,0.2,787.3,212.7265327
20891,18,24,0.2,0.2,0.3,764.24,214.5369982
20892,18,24,0.2,0.2,0.4,733.48,212.6696682
20893,18,24,0.2,0.2,0.5,786.08,212.6664816
20894,18,24,0.2,0.2,0.65,777.96,210.8366437
20895,18,24,0.2,0.2,0.8,828.56,208.6524762
20896,18,24,0.2,0.2,1,708.9,209.4609864
20897,18,24,0.2,0.2,2,182.64,213.4460385
20898,18,24,0.2,0.3,0.1,790.32,214.4449692
20899,18,24,0.2,0.3,0.2,829.94,213.8385151
20900,18,24,0.2,0.3,0.3,774.92,213.1246103
20901,18,24,0.2,0.3,0.4,864.52,213.2852725
20902,18,24,0.2,0.3,0.5,849.94,213.2056977
20903,18,24,0.2,0.3,0.65,827.64,211.4000813
20904,18,24,0.2,0.3,0.8,868.96,209.6944788
20905,18,24,0.2,0.3,1,722.8,207.8207044
20906,18,24,0.2,0.3,2,198.54,211.424231
20907,18,24,0.2,0.4,0.1,777.76,213.2938479
20908,18,24,0.2,0.4,0.2,798.98,213.5717025
20909,18,24,0.2,0.4,0.3,785,213.7906951
20910,18,24,0.2,0.4,0.4,727.3,213.0660941
20911,18,24,0.2,0.4,0.5,765.72,213.6435759
20912,18,24,0.2,0.4,0.65,782.3,211.8288662
20913,18,24,0.2,0.4,0.8,855.62,208.8110407
20914,18,24,0.2,0.4,1,734.72,205.938055
20915,18,24,0.2,0.4,2,218,213.5550345
20916,18,24,0.2,0.5,0.1,706.78,214.5879567
20917,18,24,0.2,0.5,0.2,763.32,215.3525115
20918,18,24,0.2,0.5,0.3,729.14,213.680973
20919,18,24,0.2,0.5,0.4,798.62,212.6830038
20920,18,24,0.2,0.5,0.5,817.16,213.0601094
20921,18,24,0.2,0.5,0.65,873.5,208.6444215
20922,18,24,0.2,0.5,0.8,792.62,210.096827
20923,18,24,0.2,0.5,1,768.62,206.7195585
20924,18,24,0.2,0.5,2,235.78,216.8734669
20925,18,24,0.2,0.6,0.1,794.18,214.4205605
20926,18,24,0.2,0.6,0.2,807.62,215.3653108
20927,18,24,0.2,0.6,0.3,741.14,214.2159557
20928,18,24,0.2,0.6,0.4,768.42,212.0257513
20929,18,24,0.2,0.6,0.5,767.38,213.4374313
20930,18,24,0.2,0.6,0.65,830.9,212.5836761
20931,18,24,0.2,0.6,0.8,790.58,210.0828426
20932,18,24,0.2,0.6,1,755.76,206.2129895
20933,18,24,0.2,0.6,2,261.1,211.4095428
20934,18,24,0.2,0.7,0.1,777.48,214.1240677
20935,18,24,0.2,0.7,0.2,808.72,214.6175893
20936,18,24,0.2,0.7,0.3,786.14,213.6281561
20937,18,24,0.2,0.7,0.4,784.08,212.4526838
20938,18,24,0.2,0.7,0.5,779.94,212.6418316
20939,18,24,0.2,0.7,0.65,856.64,212.3661588
20940,18,24,0.2,0.7,0.8,846.66,211.1332653
20941,18,24,0.2,0.7,1,761.52,207.8246992
20942,18,24,0.2,0.7,2,282.78,211.8877145
20943,18,24,0.2,0.8,0.1,756.02,212.6856229
20944,18,24,0.2,0.8,0.2,692.82,215.5961949
20945,18,24,0.2,0.8,0.3,785.96,212.574993
20946,18,24,0.2,0.8,0.4,819.6,213.1662198
20947,18,24,0.2,0.8,0.5,766.06,211.8904937
20948,18,24,0.2,0.8,0.65,805.24,211.0215621
20949,18,24,0.2,0.8,0.8,818.8,207.4974333
20950,18,24,0.2,0.8,1,794.86,207.8585829
20951,18,24,0.2,0.8,2,309.94,210.0515
20952,18,24,0.2,0.9,0.1,823.44,214.1285534
20953,18,24,0.2,0.9,0.2,812.58,213.5405863
20954,18,24,0.2,0.9,0.3,753.9,212.2964109
20955,18,24,0.2,0.9,0.4,809.76,212.9685998
20956,18,24,0.2,0.9,0.5,796.22,213.4890014
20957,18,24,0.2,0.9,0.65,830.18,210.6213631
20958,18,24,0.2,0.9,0.8,827.42,209.9780102
20959,18,24,0.2,0.9,1,880.54,206.6270542
20960,18,24,0.2,0.9,2,343.24,208.2430971
20961,18,24,0.2,1,0.1,727.98,214.9749814
20962,18,24,0.2,1,0.2,796.78,213.3000584
20963,18,24,0.2,1,0.3,845,214.0789773
20964,18,24,0.2,1,0.4,718.2,211.4257558
20965,18,24,0.2,1,0.5,776.16,213.1583442
20966,18,24,0.2,1,0.65,767.14,215.915122
20967,18,24,0.2,1,0.8,846.58,209.9605463
20968,18,24,0.2,1,1,786.02,209.3849128
20969,18,24,0.2,1,2,367.6,210.5312372
20970,18,24,0.2,1.1,0.1,804.24,216.3953494
20971,18,24,0.2,1.1,0.2,805.32,214.0483988
20972,18,24,0.2,1.1,0.3,797.34,212.4204781
20973,18,24,0.2,1.1,0.4,740.26,211.8746678
20974,18,24,0.2,1.1,0.5,714.86,213.8800731
20975,18,24,0.2,1.1,0.65,797.52,214.5418323
20976,18,24,0.2,1.1,0.8,813.28,211.0526585
20977,18,24,0.2,1.1,1,790.66,210.2261338
20978,18,24,0.2,1.1,2,405.4,210.7037387
20979,18,24,0.2,1.2,0.1,807.94,213.8988822
20980,18,24,0.2,1.2,0.2,770.98,212.2240242
20981,18,24,0.2,1.2,0.3,787.34,210.3152095
20982,18,24,0.2,1.2,0.4,801.16,213.0034971
20983,18,24,0.2,1.2,0.5,757.86,212.7172163
20984,18,24,0.2,1.2,0.65,812.82,212.8023291
20985,18,24,0.2,1.2,0.8,868,211.626452
20986,18,24,0.2,1.2,1,843.58,208.6531725
20987,18,24,0.2,1.2,2,435.98,208.7155837
20988,18,24,0.2,1.3,0.1,779.94,211.1831308
20989,18,24,0.2,1.3,0.2,775.68,214.9386494
20990,18,24,0.2,1.3,0.3,770.12,212.717533
20991,18,24,0.2,1.3,0.4,795.46,213.8422102
20992,18,24,0.2,1.3,0.5,785.62,212.0493633
20993,18,24,0.2,1.3,0.65,810.64,214.0766023
20994,18,24,0.2,1.3,0.8,810.82,211.783133
20995,18,24,0.2,1.3,1,814.06,210.8965375
20996,18,24,0.2,1.3,2,478.18,208.5847385
20997,18,24,0.2,1.4,0.1,779.18,214.9736458
20998,18,24,0.2,1.4,0.2,763.04,214.3787394
20999,18,24,0.2,1.4,0.3,805.24,212.5171291
21000,18,24,0.2,1.4,0.4,779.06,214.721979
21001,18,24,0.2,1.4,0.5,783.64,215.8419427
21002,18,24,0.2,1.4,0.65,726.76,214.6656792
21003,18,24,0.2,1.4,0.8,743.62,213.107307
21004,18,24,0.2,1.4,1,792.98,209.9801683
21005,18,24,0.2,1.4,2,514.86,205.951097
21006,18,24,0.2,1.5,0.1,800.32,213.7021897
21007,18,24,0.2,1.5,0.2,852.44,212.5902175
21008,18,24,0.2,1.5,0.3,802.58,213.1572906
21009,18,24,0.2,1.5,0.4,745.74,213.1532707
21010,18,24,0.2,1.5,0.5,761.32,215.7351645
21011,18,24,0.2,1.5,0.65,839.54,212.9889981
21012,18,24,0.2,1.5,0.8,778.6,212.170547
21013,18,24,0.2,1.5,1,854.98,210.1473496
21014,18,24,0.2,1.5,2,556.04,208.0392516
21015,18,24,0.2,1.6,0.1,787.64,214.0737601
21016,18,24,0.2,1.6,0.2,713.12,214.8055174
21017,18,24,0.2,1.6,0.3,815.86,214.2082563
21018,18,24,0.2,1.6,0.4,830.52,213.998852
21019,18,24,0.2,1.6,0.5,856.8,212.7010142
21020,18,24,0.2,1.6,0.65,760.24,214.6963811
21021,18,24,0.2,1.6,0.8,793.84,212.351314
21022,18,24,0.2,1.6,1,785.7,210.3277084
21023,18,24,0.2,1.6,2,593.64,207.6830358
21024,18,24,0.2,1.7,0.1,745.78,214.357335
21025,18,24,0.2,1.7,0.2,769.36,214.131306
21026,18,24,0.2,1.7,0.3,721.78,216.0244237
21027,18,24,0.2,1.7,0.4,746.98,212.9272214
21028,18,24,0.2,1.7,0.5,806.2,212.7531951
21029,18,24,0.2,1.7,0.65,791.42,213.3272563
21030,18,24,0.2,1.7,0.8,790.82,211.9222234
21031,18,24,0.2,1.7,1,791.24,211.6961104
21032,18,24,0.2,1.7,2,613.86,209.4526138
21033,18,24,0.2,1.8,0.1,742.38,213.8391084
21034,18,24,0.2,1.8,0.2,829.44,214.5472617
21035,18,24,0.2,1.8,0.3,739.12,214.8240532
21036,18,24,0.2,1.8,0.4,839.38,213.3608478
21037,18,24,0.2,1.8,0.5,749.04,214.8401482
21038,18,24,0.2,1.8,0.65,756.04,212.710576
21039,18,24,0.2,1.8,0.8,752.82,212.2385429
21040,18,24,0.2,1.8,1,928.7,211.5483206
21041,18,24,0.2,1.8,2,666.6,207.4466654
21042,18,24,0.2,1.9,0.1,766.36,212.9421503
21043,18,24,0.2,1.9,0.2,834.14,214.9771707
21044,18,24,0.2,1.9,0.3,785.14,214.339648
21045,18,24,0.2,1.9,0.4,761.46,214.2696452
21046,18,24,0.2,1.9,0.5,726.74,213.8178375
21047,18,24,0.2,1.9,0.65,791.9,212.8405093
21048,18,24,0.2,1.9,0.8,810.36,211.8708005
21049,18,24,0.2,1.9,1,777.54,211.1227326
21050,18,24,0.2,1.9,2,692.28,206.5807346
21051,18,24,0.2,2,0.1,747.66,212.0703169
21052,18,24,0.2,2,0.2,830.7,212.9608041
21053,18,24,0.2,2,0.3,796.38,214.0007395
21054,18,24,0.2,2,0.4,774.02,216.1895133
21055,18,24,0.2,2,0.5,839.78,214.6115782
21056,18,24,0.2,2,0.65,766.3,213.4174975
21057,18,24,0.2,2,0.8,811.62,215.0750129
21058,18,24,0.2,2,1,782.66,215.0026987
21059,18,24,0.2,2,2,753.84,209.7131855
21060,18,24,0.5,0.1,0.1,833.3,213.9974431
21061,18,24,0.5,0.1,0.2,781.48,211.8751031
21062,18,24,0.5,0.1,0.3,755.06,208.7010793
21063,18,24,0.5,0.1,0.4,752.94,210.295302
21064,18,24,0.5,0.1,0.5,792.06,207.6874611
21065,18,24,0.5,0.1,0.65,732.78,205.8490248
21066,18,24,0.5,0.1,0.8,591.88,209.175585
21067,18,24,0.5,0.1,1,404.26,208.8399927
21068,18,24,0.5,0.1,2,112.72,217.3002787
21069,18,24,0.5,0.2,0.1,779.16,214.7135772
21070,18,24,0.5,0.2,0.2,821.34,209.8601325
21071,18,24,0.5,0.2,0.3,765.52,213.2439735
21072,18,24,0.5,0.2,0.4,841.68,208.6230862
21073,18,24,0.5,0.2,0.5,839.84,208.1044976
21074,18,24,0.5,0.2,0.65,736.54,207.4868999
21075,18,24,0.5,0.2,0.8,637.22,209.4928863
21076,18,24,0.5,0.2,1,435.5,208.0475408
21077,18,24,0.5,0.2,2,119.12,217.5114472
21078,18,24,0.5,0.3,0.1,805.3,209.3309318
21079,18,24,0.5,0.3,0.2,834.18,215.3010642
21080,18,24,0.5,0.3,0.3,823.74,212.3115276
21081,18,24,0.5,0.3,0.4,859.08,209.9505289
21082,18,24,0.5,0.3,0.5,791.66,208.4420812
21083,18,24,0.5,0.3,0.65,743.72,205.7661258
21084,18,24,0.5,0.3,0.8,642.42,205.655487
21085,18,24,0.5,0.3,1,460.04,206.5969822
21086,18,24,0.5,0.3,2,131.92,215.0455443
21087,18,24,0.5,0.4,0.1,812.24,211.5823088
21088,18,24,0.5,0.4,0.2,823.34,213.3207116
21089,18,24,0.5,0.4,0.3,762.1,210.1032999
21090,18,24,0.5,0.4,0.4,878.62,209.3855413
21091,18,24,0.5,0.4,0.5,823.82,208.9657047
21092,18,24,0.5,0.4,0.65,749.34,209.0178287
21093,18,24,0.5,0.4,0.8,663.34,208.0849637
21094,18,24,0.5,0.4,1,482.26,207.1510689
21095,18,24,0.5,0.4,2,143.8,218.9086981
21096,18,24,0.5,0.5,0.1,766.04,212.5194546
21097,18,24,0.5,0.5,0.2,797.92,212.5300809
21098,18,24,0.5,0.5,0.3,832.6,211.580668
21099,18,24,0.5,0.5,0.4,826.16,209.28237
21100,18,24,0.5,0.5,0.5,811.66,207.404904
21101,18,24,0.5,0.5,0.65,821.16,205.7767412
21102,18,24,0.5,0.5,0.8,709.8,206.6380148
21103,18,24,0.5,0.5,1,515.04,208.5543743
21104,18,24,0.5,0.5,2,157.14,214.9782948
21105,18,24,0.5,0.6,0.1,800.76,213.000836
21106,18,24,0.5,0.6,0.2,792.22,212.3327558
21107,18,24,0.5,0.6,0.3,801.34,211.6654817
21108,18,24,0.5,0.6,0.4,792.68,208.6446643
21109,18,24,0.5,0.6,0.5,849.96,207.6403964
21110,18,24,0.5,0.6,0.65,756.64,207.4556401
21111,18,24,0.5,0.6,0.8,714.46,205.9496854
21112,18,24,0.5,0.6,1,555.42,208.3385188
21113,18,24,0.5,0.6,2,172.42,211.210183
21114,18,24,0.5,0.7,0.1,781.1,213.2454522
21115,18,24,0.5,0.7,0.2,766.7,213.2810744
21116,18,24,0.5,0.7,0.3,787.84,211.489136
21117,18,24,0.5,0.7,0.4,881.68,210.5837375
21118,18,24,0.5,0.7,0.5,810.98,207.1036598
21119,18,24,0.5,0.7,0.65,830.84,207.2993
21120,18,24,0.5,0.7,0.8,733.86,206.8912735
21121,18,24,0.5,0.7,1,598.5,206.5807726
21122,18,24,0.5,0.7,2,186.72,213.5806412
21123,18,24,0.5,0.8,0.1,747.56,213.1767241
21124,18,24,0.5,0.8,0.2,833.58,210.0151836
21125,18,24,0.5,0.8,0.3,752.06,211.0834221
21126,18,24,0.5,0.8,0.4,778.26,212.7833207
21127,18,24,0.5,0.8,0.5,765.16,209.7945462
21128,18,24,0.5,0.8,0.65,783.44,209.8319399
21129,18,24,0.5,0.8,0.8,697,206.298269
21130,18,24,0.5,0.8,1,610.82,206.3100689
21131,18,24,0.5,0.8,2,205.8,214.7507065
21132,18,24,0.5,0.9,0.1,725.3,212.8060289
21133,18,24,0.5,0.9,0.2,788.3,211.8439713
21134,18,24,0.5,0.9,0.3,806.94,210.7212406
21135,18,24,0.5,0.9,0.4,713.84,212.1329539
21136,18,24,0.5,0.9,0.5,791.52,212.1977761
21137,18,24,0.5,0.9,0.65,818.3,206.8550711
21138,18,24,0.5,0.9,0.8,691.66,209.1550491
21139,18,24,0.5,0.9,1,651.02,206.2133732
21140,18,24,0.5,0.9,2,224.38,216.4297484
21141,18,24,0.5,1,0.1,812.84,211.1922011
21142,18,24,0.5,1,0.2,756.92,213.8233801
21143,18,24,0.5,1,0.3,830.38,211.4646547
21144,18,24,0.5,1,0.4,771.3,211.1087597
21145,18,24,0.5,1,0.5,832.12,209.5901502
21146,18,24,0.5,1,0.65,783.12,210.8139463
21147,18,24,0.5,1,0.8,731.16,209.8314002
21148,18,24,0.5,1,1,695.28,206.6354824
21149,18,24,0.5,1,2,250.54,211.4422997
21150,18,24,0.5,1.1,0.1,764.76,213.3214181
21151,18,24,0.5,1.1,0.2,730.48,213.5119307
21152,18,24,0.5,1.1,0.3,857.72,212.1248179
21153,18,24,0.5,1.1,0.4,788.5,212.3048662
21154,18,24,0.5,1.1,0.5,832.72,209.9593185
21155,18,24,0.5,1.1,0.65,905.96,206.3125755
21156,18,24,0.5,1.1,0.8,805.7,206.7847469
21157,18,24,0.5,1.1,1,658.66,208.6497377
21158,18,24,0.5,1.1,2,270.18,214.1530142
21159,18,24,0.5,1.2,0.1,762.86,211.5312743
21160,18,24,0.5,1.2,0.2,733.16,213.0500181
21161,18,24,0.5,1.2,0.3,821.16,213.1491173
21162,18,24,0.5,1.2,0.4,884.6,209.6470181
21163,18,24,0.5,1.2,0.5,801,209.2833592
21164,18,24,0.5,1.2,0.65,835.04,208.2829906
21165,18,24,0.5,1.2,0.8,882.96,206.1147452
21166,18,24,0.5,1.2,1,750.5,205.8325413
21167,18,24,0.5,1.2,2,294.5,210.4213131
21168,18,24,0.5,1.3,0.1,755.96,215.5065226
21169,18,24,0.5,1.3,0.2,786.8,212.9862901
21170,18,24,0.5,1.3,0.3,848,212.0115973
21171,18,24,0.5,1.3,0.4,783,213.2797902
21172,18,24,0.5,1.3,0.5,838.56,210.48203
21173,18,24,0.5,1.3,0.65,845.68,210.0412676
21174,18,24,0.5,1.3,0.8,792.58,208.9171226
21175,18,24,0.5,1.3,1,748.42,205.4594406
21176,18,24,0.5,1.3,2,320.68,212.6785188
21177,18,24,0.5,1.4,0.1,744.76,214.7506943
21178,18,24,0.5,1.4,0.2,811.06,211.6946567
21179,18,24,0.5,1.4,0.3,809.34,213.4202508
21180,18,24,0.5,1.4,0.4,764.4,211.7813946
21181,18,24,0.5,1.4,0.5,755.44,212.3928435
21182,18,24,0.5,1.4,0.65,822.5,211.3761974
21183,18,24,0.5,1.4,0.8,800.66,209.1362251
21184,18,24,0.5,1.4,1,770.52,206.1079327
21185,18,24,0.5,1.4,2,351.88,212.4100918
21186,18,24,0.5,1.5,0.1,791.94,213.150798
21187,18,24,0.5,1.5,0.2,754.42,212.6978988
21188,18,24,0.5,1.5,0.3,819.12,214.1405275
21189,18,24,0.5,1.5,0.4,828.64,212.4722305
21190,18,24,0.5,1.5,0.5,840.78,210.0961029
21191,18,24,0.5,1.5,0.65,807.8,211.962026
21192,18,24,0.5,1.5,0.8,801.5,207.9965227
21193,18,24,0.5,1.5,1,745.38,207.5304933
21194,18,24,0.5,1.5,2,377.6,208.284512
21195,18,24,0.5,1.6,0.1,843.94,213.1161163
21196,18,24,0.5,1.6,0.2,741.84,211.2618643
21197,18,24,0.5,1.6,0.3,814.7,212.9356686
21198,18,24,0.5,1.6,0.4,791.34,213.1557562
21199,18,24,0.5,1.6,0.5,820.84,210.4256923
21200,18,24,0.5,1.6,0.65,780.2,210.6902011
21201,18,24,0.5,1.6,0.8,848.42,209.4258247
21202,18,24,0.5,1.6,1,806.52,207.2174376
21203,18,24,0.5,1.6,2,412,208.945341
21204,18,24,0.5,1.7,0.1,771.5,210.4952205
21205,18,24,0.5,1.7,0.2,767.92,213.9087661
21206,18,24,0.5,1.7,0.3,817.54,212.784878
21207,18,24,0.5,1.7,0.4,760.76,214.0654241
21208,18,24,0.5,1.7,0.5,755.26,210.8314909
21209,18,24,0.5,1.7,0.65,813.22,209.1139175
21210,18,24,0.5,1.7,0.8,840.78,207.6776851
21211,18,24,0.5,1.7,1,769.54,207.6488497
21212,18,24,0.5,1.7,2,452.92,209.127725
21213,18,24,0.5,1.8,0.1,762.26,212.8922441
21214,18,24,0.5,1.8,0.2,788.68,212.5911809
21215,18,24,0.5,1.8,0.3,807.14,209.7442148
21216,18,24,0.5,1.8,0.4,771.78,210.7506062
21217,18,24,0.5,1.8,0.5,860.78,210.9920867
21218,18,24,0.5,1.8,0.65,831.14,210.9049359
21219,18,24,0.5,1.8,0.8,799.82,209.9084705
21220,18,24,0.5,1.8,1,778.1,209.6891456
21221,18,24,0.5,1.8,2,486.46,209.1769519
21222,18,24,0.5,1.9,0.1,775.38,212.2346234
21223,18,24,0.5,1.9,0.2,785.86,212.7692013
21224,18,24,0.5,1.9,0.3,787.92,213.2352816
21225,18,24,0.5,1.9,0.4,832.88,212.3362136
21226,18,24,0.5,1.9,0.5,788.22,211.9238106
21227,18,24,0.5,1.9,0.65,890.5,209.4907845
21228,18,24,0.5,1.9,0.8,796.68,209.7285225
21229,18,24,0.5,1.9,1,795.14,210.3080247
21230,18,24,0.5,1.9,2,528.12,208.7257951
21231,18,24,0.5,2,0.1,768.66,213.1139128
21232,18,24,0.5,2,0.2,780.28,215.4435927
21233,18,24,0.5,2,0.3,819.16,212.5083591
21234,18,24,0.5,2,0.4,751.6,212.7479738
21235,18,24,0.5,2,0.5,800.68,212.5700971
21236,18,24,0.5,2,0.65,843.38,212.4033912
21237,18,24,0.5,2,0.8,832.74,211.0487587
21238,18,24,0.5,2,1,783.28,209.8930521
21239,18,24,0.5,2,2,566.34,209.5609914
21240,18,24,1,0.1,0.1,792.02,209.9194127
21241,18,24,1,0.1,0.2,777.66,208.0581861
21242,18,24,1,0.1,0.3,784.94,205.7339689
21243,18,24,1,0.1,0.4,707.4,208.4248078
21244,18,24,1,0.1,0.5,670.28,206.7586588
21245,18,24,1,0.1,0.65,489.58,206.831977
21246,18,24,1,0.1,0.8,370.5,208.280941
21247,18,24,1,0.1,1,242.34,210.5826011
21248,18,24,1,0.1,2,85.14,222.5853735
21249,18,24,1,0.2,0.1,766.42,211.5128219
21250,18,24,1,0.2,0.2,834.02,209.1995584
21251,18,24,1,0.2,0.3,771.9,208.4462916
21252,18,24,1,0.2,0.4,752.36,208.1784267
21253,18,24,1,0.2,0.5,653.54,208.6587768
21254,18,24,1,0.2,0.65,525.36,207.5667297
21255,18,24,1,0.2,0.8,396.7,208.0393459
21256,18,24,1,0.2,1,264.08,208.9974249
21257,18,24,1,0.2,2,89.1,221.9842288
21258,18,24,1,0.3,0.1,794.7,211.6379326
21259,18,24,1,0.3,0.2,792.88,208.7410772
21260,18,24,1,0.3,0.3,780.9,206.5179966
21261,18,24,1,0.3,0.4,718.52,207.7208981
21262,18,24,1,0.3,0.5,692.26,206.0504193
21263,18,24,1,0.3,0.65,573.02,205.3892771
21264,18,24,1,0.3,0.8,415.5,209.3106881
21265,18,24,1,0.3,1,286.46,209.7405055
21266,18,24,1,0.3,2,100.66,220.5981561
21267,18,24,1,0.4,0.1,829.3,209.969778
21268,18,24,1,0.4,0.2,820.02,209.5269884
21269,18,24,1,0.4,0.3,786.28,209.0151885
21270,18,24,1,0.4,0.4,756.84,207.5105533
21271,18,24,1,0.4,0.5,721.38,207.5932666
21272,18,24,1,0.4,0.65,588.98,207.7008686
21273,18,24,1,0.4,0.8,447.42,206.7202169
21274,18,24,1,0.4,1,305.18,210.0606849
21275,18,24,1,0.4,2,106.1,219.983781
21276,18,24,1,0.5,0.1,736.46,210.4804245
21277,18,24,1,0.5,0.2,788.06,210.1327841
21278,18,24,1,0.5,0.3,805.3,206.2909581
21279,18,24,1,0.5,0.4,821.26,206.8252845
21280,18,24,1,0.5,0.5,674.86,204.5344323
21281,18,24,1,0.5,0.65,603.42,207.6986719
21282,18,24,1,0.5,0.8,475.2,207.336028
21283,18,24,1,0.5,1,328.08,208.3797866
21284,18,24,1,0.5,2,117.82,219.0005637
21285,18,24,1,0.6,0.1,802.22,210.0843898
21286,18,24,1,0.6,0.2,772.08,208.4964901
21287,18,24,1,0.6,0.3,781.1,208.7981241
21288,18,24,1,0.6,0.4,745.72,207.6743601
21289,18,24,1,0.6,0.5,751.06,207.4274258
21290,18,24,1,0.6,0.65,622.68,206.687304
21291,18,24,1,0.6,0.8,493.72,207.7398143
21292,18,24,1,0.6,1,352.26,210.3060483
21293,18,24,1,0.6,2,129.1,216.1066434
21294,18,24,1,0.7,0.1,783.42,209.7327587
21295,18,24,1,0.7,0.2,750.32,209.884613
21296,18,24,1,0.7,0.3,728.46,208.5392515
21297,18,24,1,0.7,0.4,751.78,206.7589266
21298,18,24,1,0.7,0.5,759.92,205.8300788
21299,18,24,1,0.7,0.65,641.2,206.8514993
21300,18,24,1,0.7,0.8,524.74,207.5836071
21301,18,24,1,0.7,1,386.02,207.697665
21302,18,24,1,0.7,2,140.66,217.6614663
21303,18,24,1,0.8,0.1,803.68,211.8558526
21304,18,24,1,0.8,0.2,751.78,211.5559929
21305,18,24,1,0.8,0.3,808.78,208.4344171
21306,18,24,1,0.8,0.4,734.04,206.3842516
21307,18,24,1,0.8,0.5,717.44,207.913269
21308,18,24,1,0.8,0.65,694.3,205.850332
21309,18,24,1,0.8,0.8,557.26,207.9721574
21310,18,24,1,0.8,1,407.42,209.7651426
21311,18,24,1,0.8,2,153.8,216.1211479
21312,18,24,1,0.9,0.1,829.6,209.0845981
21313,18,24,1,0.9,0.2,738.22,212.1944146
21314,18,24,1,0.9,0.3,774.14,208.9789942
21315,18,24,1,0.9,0.4,814.42,206.6542834
21316,18,24,1,0.9,0.5,750.52,205.561424
21317,18,24,1,0.9,0.65,668.14,207.0246443
21318,18,24,1,0.9,0.8,574.5,206.0648736
21319,18,24,1,0.9,1,433.42,209.7303816
21320,18,24,1,0.9,2,168.48,215.3592508
21321,18,24,1,1,0.1,795.8,212.2265423
21322,18,24,1,1,0.2,764.74,208.6054698
21323,18,24,1,1,0.3,743.52,209.8974462
21324,18,24,1,1,0.4,780.94,207.0997043
21325,18,24,1,1,0.5,776.18,207.6204571
21326,18,24,1,1,0.65,682.32,206.3769638
21327,18,24,1,1,0.8,583.56,205.8677559
21328,18,24,1,1,1,467.28,207.0370517
21329,18,24,1,1,2,182.18,214.7721306
21330,18,24,1,1.1,0.1,750.88,210.8028983
21331,18,24,1,1.1,0.2,805.36,211.0967102
21332,18,24,1,1.1,0.3,800.24,211.2002259
21333,18,24,1,1.1,0.4,848.32,207.7562178
21334,18,24,1,1.1,0.5,752.52,207.6423436
21335,18,24,1,1.1,0.65,721.34,207.2251824
21336,18,24,1,1.1,0.8,612.46,208.0228244
21337,18,24,1,1.1,1,487.36,207.3229846
21338,18,24,1,1.1,2,198.08,212.9985796
21339,18,24,1,1.2,0.1,716.08,213.2683822
21340,18,24,1,1.2,0.2,776.2,209.4415902
21341,18,24,1,1.2,0.3,837.6,207.0044806
21342,18,24,1,1.2,0.4,754.96,209.1203613
21343,18,24,1,1.2,0.5,815.04,207.443933
21344,18,24,1,1.2,0.65,719.46,206.3104642
21345,18,24,1,1.2,0.8,667.22,207.2722011
21346,18,24,1,1.2,1,527.92,206.6334891
21347,18,24,1,1.2,2,215.8,215.9058273
21348,18,24,1,1.3,0.1,791.12,211.3501134
21349,18,24,1,1.3,0.2,784.84,210.1029907
21350,18,24,1,1.3,0.3,772.3,210.7542891
21351,18,24,1,1.3,0.4,821.68,206.4027657
21352,18,24,1,1.3,0.5,818.76,205.7166568
21353,18,24,1,1.3,0.65,752.26,209.3540475
21354,18,24,1,1.3,0.8,681.68,206.5539835
21355,18,24,1,1.3,1,557.1,206.6554828
21356,18,24,1,1.3,2,234.04,212.3823447
21357,18,24,1,1.4,0.1,775.14,212.4710223
21358,18,24,1,1.4,0.2,736.82,213.1429881
21359,18,24,1,1.4,0.3,785.34,209.7736848
21360,18,24,1,1.4,0.4,740.44,208.0978166
21361,18,24,1,1.4,0.5,808.18,208.6908374
21362,18,24,1,1.4,0.65,785.46,205.5481311
21363,18,24,1,1.4,0.8,698.88,206.5425049
21364,18,24,1,1.4,1,565.88,207.3757988
