,w_index,c1_index,c2_index,ITC
449,0.0,17.0,24.0,7518.0
450,0.0,18.0,0.0,621.0
451,0.0,18.0,1.0,2610.0
452,0.0,18.0,2.0,4353.0
453,0.0,18.0,3.0,4493.0
454,0.0,18.0,4.0,4786.0
455,0.0,18.0,5.0,4323.0
456,0.0,18.0,6.0,3485.0
457,0.0,18.0,7.0,3508.0
458,0.0,18.0,8.0,3070.0
459,0.0,18.0,9.0,3247.0
460,0.0,18.0,10.0,3698.0
461,0.0,18.0,11.0,3922.0
462,0.0,18.0,12.0,4617.0
463,0.0,18.0,13.0,5551.0
464,0.0,18.0,14.0,6197.0
465,0.0,18.0,15.0,7405.0
466,0.0,18.0,16.0,8142.0
467,0.0,18.0,17.0,8795.0
468,0.0,18.0,18.0,8859.0
469,0.0,18.0,19.0,9093.0
470,0.0,18.0,20.0,8327.0
471,0.0,18.0,21.0,8783.0
472,0.0,18.0,22.0,8269.0
473,0.0,18.0,23.0,7771.0
474,0.0,18.0,24.0,8102.0
475,0.0,19.0,0.0,587.0
476,0.0,19.0,1.0,2488.0
477,0.0,19.0,2.0,4749.0
478,0.0,19.0,3.0,5392.0
479,0.0,19.0,4.0,4968.0
480,0.0,19.0,5.0,4701.0
481,0.0,19.0,6.0,4551.0
482,0.0,19.0,7.0,4093.0
483,0.0,19.0,8.0,3909.0
484,0.0,19.0,9.0,4242.0
485,0.0,19.0,10.0,4310.0
486,0.0,19.0,11.0,5170.0
487,0.0,19.0,12.0,5504.0
488,0.0,19.0,13.0,6508.0
489,0.0,19.0,14.0,7057.0
490,0.0,19.0,15.0,8826.0
491,0.0,19.0,16.0,9080.0
492,0.0,19.0,17.0,9599.0
493,0.0,19.0,18.0,9526.0
494,0.0,19.0,19.0,8640.0
495,0.0,19.0,20.0,8635.0
496,0.0,19.0,21.0,7967.0
497,0.0,19.0,22.0,7881.0
498,0.0,19.0,23.0,7805.0
499,0.0,19.0,24.0,7627.0
500,0.0,20.0,0.0,589.0
501,0.0,20.0,1.0,3074.0
502,0.0,20.0,2.0,5910.0
503,0.0,20.0,3.0,6289.0
504,0.0,20.0,4.0,6390.0
505,0.0,20.0,5.0,5825.0
506,0.0,20.0,6.0,5086.0
507,0.0,20.0,7.0,4774.0
508,0.0,20.0,8.0,4916.0
509,0.0,20.0,9.0,5250.0
510,0.0,20.0,10.0,5448.0
511,0.0,20.0,11.0,6459.0
512,0.0,20.0,12.0,6643.0
513,0.0,20.0,13.0,7964.0
514,0.0,20.0,14.0,9112.0
515,0.0,20.0,15.0,9853.0
516,0.0,20.0,16.0,9529.0
517,0.0,20.0,17.0,9816.0
518,0.0,20.0,18.0,9461.0
519,0.0,20.0,19.0,9182.0
520,0.0,20.0,20.0,8656.0
521,0.0,20.0,21.0,8931.0
522,0.0,20.0,22.0,8331.0
523,0.0,20.0,23.0,8014.0
524,0.0,20.0,24.0,7787.0
525,0.0,21.0,0.0,743.0
526,0.0,21.0,1.0,3733.0
527,0.0,21.0,2.0,6907.0
528,0.0,21.0,3.0,7272.0
529,0.0,21.0,4.0,7001.0
530,0.0,21.0,5.0,6393.0
531,0.0,21.0,6.0,5604.0
532,0.0,21.0,7.0,5709.0
533,0.0,21.0,8.0,6222.0
